City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
245,Redmond,US,2021-01-19 19:27:09,47.674,-122.1215,41.0,99,91,2.71
246,Fraga,ES,2021-01-19 19:28:00,41.5229,0.3489,39.99,93,0,1.14
247,Zwedru,LR,2021-01-19 19:28:00,6.0667,-8.1281,81.64,59,85,6.29
248,Amalapuram,IN,2021-01-19 19:28:00,16.5833,82.0167,66.11,86,0,1.7
249,Santiago Del Estero,AR,2021-01-19 19:28:01,-27.7951,-64.2615,91.0,26,0,5.01
250,Dogondoutchi,NE,2021-01-19 19:28:01,13.6393,4.0287,76.44,18,0,9.8
251,Thompson,CA,2021-01-19 19:24:18,55.7435,-97.8558,-9.4,77,75,6.91
252,Laguna De Perlas,NI,2021-01-19 19:28:01,12.3429,-83.6712,80.6,83,75,11.5
253,Durango,MX,2021-01-19 19:23:34,24.8333,-104.8333,67.05,31,100,11.34
254,Cervo,ES,2021-01-19 19:28:01,43.6702,-7.4101,55.99,65,100,7.0
255,Mareeba,AU,2021-01-19 19:28:02,-17.0,145.4333,78.8,89,75,8.05
256,Cap-Aux-Meules,CA,2021-01-19 19:28:02,47.3821,-61.8597,23.0,74,100,17.27
257,Tupik,RU,2021-01-19 19:28:02,54.4253,119.9327,-18.6,85,100,1.01
258,Plettenberg Bay,ZA,2021-01-19 19:28:02,-34.0527,23.3716,66.74,85,56,7.83
259,Palmer,US,2021-01-19 19:28:02,42.1584,-72.3287,39.99,48,75,3.44
260,Coquimbo,CL,2021-01-19 19:24:01,-29.9533,-71.3436,66.2,68,0,14.97
261,Yar-Sale,RU,2021-01-19 19:24:08,66.8333,70.8333,-25.31,85,77,7.49
262,Khash,IR,2021-01-19 19:28:03,28.2211,61.2158,48.27,48,0,3.62
263,Havoysund,NO,2021-01-19 19:28:03,70.9963,24.6622,24.8,68,0,8.05
264,Maragogi,BR,2021-01-19 19:28:03,-9.0122,-35.2225,81.64,69,100,11.52
265,Namatanai,PG,2021-01-19 19:28:03,-3.6667,152.4333,79.03,84,74,7.34
266,Carauari,BR,2021-01-19 19:28:03,-4.8828,-66.8958,72.82,98,100,1.77
267,Oranjemund,NA,2021-01-19 19:28:04,-28.55,16.4333,66.09,80,0,20.42
268,College,US,2021-01-19 19:28:04,64.8569,-147.8028,24.8,80,90,16.11
269,Ola,RU,2021-01-19 19:24:07,59.5833,151.2833,-17.9,80,92,12.08
270,Egvekinot,RU,2021-01-19 19:28:04,66.3167,-179.1667,-24.32,86,0,2.13
271,Shenjiamen,CN,2021-01-19 19:28:04,29.9576,122.298,49.64,78,58,12.33
272,Huarmey,PE,2021-01-19 19:28:05,-10.0681,-78.1522,76.89,65,23,10.71
273,Kudahuvadhoo,MV,2021-01-19 19:28:05,2.6708,72.8944,82.42,67,99,5.3
274,Ribeira Grande,PT,2021-01-19 19:28:05,38.5167,-28.7,60.8,72,20,20.71
275,Richards Bay,ZA,2021-01-19 19:28:05,-28.783,32.0377,75.2,71,0,12.68
276,Churapcha,RU,2021-01-19 19:28:05,62.0025,132.4325,-51.47,75,0,5.37
277,Geraldton,AU,2021-01-19 19:23:59,-28.7667,114.6,75.2,78,90,6.91
278,Sioux Lookout,CA,2021-01-19 19:28:06,50.1001,-91.917,-2.2,71,90,9.22
279,Tuy Hoa,VN,2021-01-19 19:28:06,13.0833,109.3,66.49,87,97,6.78
280,Livingstonia,MW,2021-01-19 19:28:06,-10.606,34.1063,66.78,87,100,3.51
281,Chupa,RU,2021-01-19 19:28:06,66.27,33.0549,7.92,93,0,5.3
282,Gopalganj,IN,2021-01-19 19:28:06,26.4667,84.4333,60.85,67,0,4.52
283,San Patricio,US,2021-01-19 19:28:06,28.017,-97.5169,75.2,69,90,26.46
284,Komsomolskiy,UZ,2021-01-19 19:23:48,40.4272,71.7189,42.8,61,90,9.22
285,Belaya Gora,RU,2021-01-19 19:28:07,68.5333,146.4167,-44.64,80,31,2.26
286,Talnakh,RU,2021-01-19 19:28:07,69.4865,88.3972,-25.85,85,100,2.19
287,Saurimo,AO,2021-01-19 19:28:07,-9.6608,20.3916,65.95,95,100,4.18
288,Praia Da Vitoria,PT,2021-01-19 19:28:07,38.7333,-27.0667,59.0,72,40,19.73
289,Phuket,TH,2021-01-19 19:26:28,8.0,98.25,82.99,83,20,11.5
290,General Roca,AR,2021-01-19 19:28:07,-39.0333,-67.5833,96.8,20,0,5.75
291,Saldanha,ZA,2021-01-19 19:28:07,-33.0117,17.9442,68.0,68,0,13.8
292,Aksu,CN,2021-01-19 19:28:08,41.1231,80.2644,18.16,89,32,1.66
